global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,domain_l1,domain_l2,domain_l3,tax_confidence,scraped_at,master_built_at
https://www.linkedin.com/jobs/view/4375429123/,linkedin,4375429123,https://www.linkedin.com/jobs/view/4375429123/,Medical Specialist (Remote),Elevate Recruitment,https://www.linkedin.com/company/elevate-recruitmentt/life,China,Saudi Arabia,13 hours ago,,Remote,Contract,,,"USD 60-162 per hour (paid weekly via Stripe/Wise) Experienced healthcare professionals provide clinical validation and domain expertise for AI healthcare applications. This flexible remote contract leverages 3+ years of nursing-level or higher clinical experience to ensure medical accuracy, patient safety, and relevance in AI system outputs. Key Responsibilities Validate clinical content, scenarios, and annotations for medical AI workflows Review AI model outputs related to nursing practices and patient care standards Advise on clinical guidelines, best practices, and potential safety concerns Develop realistic clinical use cases and medical question datasets Essential Qualifications Nursing license, MD, PhD, or equivalent higher medical education 3+ years clinical experience in patient care settings Strong medical terminology, procedures, and standards of care knowledge Experience with clinical documentation or case review processes Excellent communication for technical and non-clinical audiences Project Benefits Fully remote with self-managed scheduling flexibility High hourly compensation reflecting clinical expertise level Contribute to advancing safe, accurate healthcare AI systems Weekly international payments with no patient care liability Contractor Terms Independent contractor engagement (no employment relationship) Project duration flexible based on performance and needs No H1-B/STEM OPT sponsorship available No confidential/proprietary patient data handling required Application Process Submit credentials highlighting clinical experience and licensure Complete medical expertise assessment or case review sample Qualified candidates onboarded to active projects immediately Equal Opportunity All qualified medical professionals considered regardless of protected characteristics. Selection based purely on clinical expertise and validation accuracy.",,,Non-IT,Healthcare,General,Other,0.42,2026-02-20 08:09:01.192873,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4360479170/,linkedin,4360479170,https://www.linkedin.com/jobs/view/4360479170/,Officer - VTC Reception,Al Ghurair,https://www.linkedin.com/company/alghurair/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,1 month ago,,On-site,Full-time,,,,,,Non-IT,Operations,Admin,Other,0.42,2026-02-20 08:08:37.868072,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4363044796/,linkedin,4363044796,https://www.linkedin.com/jobs/view/4363044796/,"Ordertaker, IRD - One&Only One Za'abeel",One&Only Resorts,https://www.linkedin.com/company/oneonlyresorts/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,1 week ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:08:35.653346,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4330465446/,linkedin,4330465446,https://www.linkedin.com/jobs/view/4330465446/,Sr. Category Manager,talabat,https://www.linkedin.com/company/talabat-com/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,Reposted 2 days ago,Actively reviewing applicants,On-site,Full-time,,,,,,Non-IT,Management,General,Other,0.42,2026-02-20 08:08:33.404061,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4369454079/,linkedin,4369454079,https://www.linkedin.com/jobs/view/4369454079/,Buyer,The Boring Company,https://www.linkedin.com/company/tbc-theboringcompany/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,2 weeks ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:08:31.070453,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4252979795/,linkedin,4252979795,https://www.linkedin.com/jobs/view/4252979795/,Entrepreneur in Residence,Revolut,https://www.linkedin.com/company/revolut/life,United Arab Emirates,United Arab Emirates,Reposted 1 week ago,,Remote,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:08:28.718949,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4371388946/,linkedin,4371388946,https://www.linkedin.com/jobs/view/4371388946/,Talent Acquisition Associate (6-Months Contract),talabat,https://www.linkedin.com/company/talabat-com/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,1 week ago,Actively reviewing applicants,On-site,Full-time,,,,,,Non-IT,HR,Recruitment,Other,0.42,2026-02-20 08:08:04.320627,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4328861804/,linkedin,4328861804,https://www.linkedin.com/jobs/view/4328861804/,Receptionist,One&Only Resorts,https://www.linkedin.com/company/oneonlyresorts/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,Reposted 2 weeks ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:08:02.098848,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4331303315/,linkedin,4331303315,https://www.linkedin.com/jobs/view/4331303315/,AI Subject Matter Experts (Freelance / Remote),Udacity,https://www.linkedin.com/company/udacity/life,"Global Village, Dubai, United Arab Emirates",United Arab Emirates,Reposted 1 week ago,,Remote,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:07:57.616927,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375127477/,linkedin,4375127477,https://www.linkedin.com/jobs/view/4375127477/,Lab Receptionist,Dr Joy Dental Clinic Dubai,https://www.linkedin.com/company/dr-joy-dental-clinic-dubai/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,1 day ago,,On-site,Full-time,,,,,,Non-IT,Healthcare,Lab,Other,0.42,2026-02-20 08:07:55.289821,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375133609/,linkedin,4375133609,https://www.linkedin.com/jobs/view/4375133609/,Hindi Bilingual Expert (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,United Arab Emirates,United Arab Emirates,22 hours ago,,Remote,Contract,,Contract (Full-time or Part-time),,,,Non-IT,Legal,Other,Other,0.42,2026-02-20 08:07:53.039968,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375176206/,linkedin,4375176206,https://www.linkedin.com/jobs/view/4375176206/,Program Manager,North Star Staffing,https://www.linkedin.com/company/north-star-staffingg/life,EMEA,France,19 hours ago,,Remote,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,2026-02-20 08:07:32.948967,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374360272/,linkedin,4374360272,https://www.linkedin.com/jobs/view/4374360272/,CDD Factrice ou Facteur F/H,La Poste Groupe,https://www.linkedin.com/company/la-poste-groupe/life,"Varennes-sur-Allier, Auvergne-Rhône-Alpes, France",France,2 hours ago,,On-site,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,2026-02-20 08:07:30.680147,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375664082/,linkedin,4375664082,https://www.linkedin.com/jobs/view/4375664082/,Financial Advisors (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,EMEA,France,28 minutes ago,,Remote,Contract,,Independent contractor,,,,Non-IT,Legal,Other,Other,0.42,2026-02-20 08:07:28.481003,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375149494/,linkedin,4375149494,https://www.linkedin.com/jobs/view/4375149494/,Payroll Specialist (FR - Remote),Thinking IT Corp.,https://www.linkedin.com/company/thinking-it-corp/life,"Marseille, Provence-Alpes-Côte d'Azur, France",France,22 hours ago,3 applicants No response insights available yet,Remote,Full-time,,,,,,Non-IT,Finance,Payroll,Other,0.42,2026-02-20 08:07:26.227549,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4353243916/,linkedin,4353243916,https://www.linkedin.com/jobs/view/4353243916/,CIP Coach EMPLOI RSA - H/F,Groupe Ares (Association pour la réinsertion économique et sociale),https://www.linkedin.com/company/groupeares/life,"Aubervilliers, Île-de-France, France",France,Reposted 21 hours ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:07:23.987785,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375150188/,linkedin,4375150188,https://www.linkedin.com/jobs/view/4375150188/,Hindi Bilingual Expert (Remote),Keystone Recruitment,https://www.linkedin.com/company/keystone-recruitmentt/life,France,France,22 hours ago,,Remote,Contract,,Contract (Full-time or Part-time),,,,Non-IT,Legal,Other,Other,0.42,2026-02-20 08:07:21.650220,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4371798420/,linkedin,4371798420,https://www.linkedin.com/jobs/view/4371798420/,DIRECTEUR ADJOINT (H/F),Cités Caritas,https://www.linkedin.com/company/cites-caritas/life,"Colombes, Île-de-France, France",France,Reposted 12 hours ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-20 08:07:01.911210,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375405306/,linkedin,4375405306,https://www.linkedin.com/jobs/view/4375405306/,Project Manager I,North Star Staffing,https://www.linkedin.com/company/north-star-staffingg/life,EMEA,France,15 hours ago,,Remote,Full-time,,,"USD 55–70 per hour About the Role We are seeking a detail-oriented Project Manager I to support Vendor Management & Prototype Manufacturing Operations. This hands-on role focuses on coordinating outsourced prototype work, managing vendor communications, supporting production scheduling, and ensuring timely fulfillment of hardware deliverables. The position is ideal for professionals with early-career experience in manufacturing operations, prototype shops, or supply chain coordination who thrive in fast-paced hardware environments with tight production timelines. This role is fully onsite and involves direct interaction with hardware components and shop-floor processes. Key Responsibilities Vendor Management & Prototype Outsourcing Process purchase orders and track outsourced prototype production status Coordinate with external manufacturing vendors (CNC machining, 3D printing) Communicate technical drawings and specifications to vendors Monitor delivery timelines and follow up on order status Assist with vendor performance tracking and documentation Quality Inspection & Technical Verification Inspect incoming prototype parts against technical specifications Use calipers, micrometers, and gauges to verify tolerances and dimensions Identify and escalate quality or specification deviations Maintain inspection logs and quality documentation Work Management & Fulfillment Coordinate shipping logistics for prototype components Manage inbound/outbound materials for external vendors Track thousands of parts across concurrent prototype projects Maintain accurate project records in tracking systems and spreadsheets Support rapid prototyping timelines with shifting priorities Required Qualifications 1–2 years of experience in manufacturing operations, prototype environments, supply chain coordination, or technical vendor management Ability to read and interpret technical drawings and basic GD&T callouts Hands-on experience using measurement tools (calipers, micrometers, gauges) Strong organizational and multitasking skills Clear written and verbal communication skills Proficiency in Microsoft Office and order tracking systems Comfortable working in a shop-floor environment Ability to lift packages up to 50 lbs Preferred Qualifications Experience in CNC machining, prototype manufacturing, or job shop environments Familiarity with machining processes (milling, turning, grinding) Exposure to 3D printing technologies (FDM, SLA, SLS) Experience with ERP or manufacturing job tracking software Understanding of packaging and shipping requirements for precision parts Experience supporting rapid prototyping programs with compressed timelines Work Environment Onsite role (Sunnyvale, CA) Shop-floor and manufacturing environment Collaborative work with hardware product teams and external vendors Equal Opportunity Statement We are an equal opportunity employer and consider all qualified applicants without regard to legally protected characteristics. Reasonable accommodations are available upon request in accordance with applicable laws. APPLY NOW!",,,Non-IT,Management,Project,Other,0.66,2026-02-20 08:06:59.642694,2026-02-25T18:01:32
